file_name,height,width,bbox
EL300858804493_00330_112_1flight_7800_2.jpg,400,640,"[389.0, 0.0, 147.0, 132.0]"
E300SA22440035_01533_862_1flight_900_0.jpg,400,640,"[189.0, 248.0, 96.0, 152.0]"
EL300858804493_00330_112_1flight_6600_2.jpg,400,640,"[217.0, 0.0, 164.0, 131.0]"
E300SA23130257_00295_209_1flight_8100_2.jpg,400,640,"[59.0, 0.0, 134.0, 226.0]"
E300SA23130257_00053_034_1flight_4800_0.jpg,400,640,"[29.0, 191.0, 113.0, 209.0]"
E300SA22440034_00447_133_1flight_6900_2.jpg,400,640,"[83.0, 0.0, 123.0, 210.0]"
E300SA23130257_00267_199_1flight_3300_2.jpg,400,640,"[44.0, 0.0, 157.0, 128.0]"
E300SA23130257_00267_199_1flight_1500_2.jpg,400,640,"[45.0, 0.0, 156.0, 126.0]"
E300SA23130257_00301_214_1flight_900_0.jpg,400,640,"[0.0, 188.0, 174.0, 212.0]"
E300SA22440035_01502_839_1flight_9300_0.jpg,400,640,"[219.0, 336.0, 79.0, 64.0]"
E300SA23130257_00057_043_1flight_9300_0.jpg,400,640,"[93.0, 335.0, 131.0, 65.0]"
EL300858804493_00330_112_1flight_10200_2.jpg,400,640,"[329.0, 0.0, 135.0, 144.0]"
E300PREMP00002_00726_217_1flight_8400_2.jpg,400,640,"[19.0, 0.0, 149.0, 265.0]"
E300PREMP00002_00725_216_1flight_3300_2.jpg,400,640,"[90.0, 0.0, 133.0, 208.0]"
E300SA22440035_01533_862_1flight_7500_0.jpg,400,640,"[212.0, 241.0, 111.0, 159.0]"
E300SA22440034_00447_133_1flight_9600_2.jpg,400,640,"[83.0, 0.0, 123.0, 210.0]"
EL300858804493_00184_039_1flight_9900_2.jpg,400,640,"[65.0, 0.0, 147.0, 85.0]"
E300SA23130257_00057_043_1flight_11100_0.jpg,400,640,"[93.0, 344.0, 92.0, 56.0]"
E300SA22440035_01510_843_1flight_9300_0.jpg,400,640,"[201.0, 337.0, 84.0, 63.0]"
E300SA22440034_00452_136_1flight_2700_2.jpg,400,640,"[143.0, 0.0, 85.0, 82.0]"
E300PREMP00002_00726_217_1flight_2400_2.jpg,400,640,"[90.0, 0.0, 133.0, 208.0]"
EL300858804493_00193_048_1flight_2700_0.jpg,400,640,"[0.0, 0.0, 82.0, 44.0]"
E300SA23130257_00295_209_1flight_12900_2.jpg,400,640,"[59.0, 0.0, 135.0, 223.0]"
E300SA23130257_00060_045_1flight_900_0.jpg,400,640,"[303.0, 201.0, 100.0, 199.0]"
E300SA23130257_00053_033_1flight_300_0.jpg,400,640,"[31.0, 156.0, 87.0, 244.0]"
E300SA22440035_01510_843_1flight_5700_0.jpg,400,640,"[214.0, 312.0, 89.0, 88.0]"
E300SA23130257_00057_043_1flight_2100_0.jpg,400,640,"[93.0, 338.0, 132.0, 62.0]"
E300SA22440035_01510_843_1flight_2100_0.jpg,400,640,"[199.0, 344.0, 76.0, 56.0]"
E300SA22440034_00447_133_1flight_4800_2.jpg,400,640,"[83.0, 0.0, 123.0, 210.0]"
E300SA23130257_00053_033_1flight_900_0.jpg,400,640,"[32.0, 163.0, 118.0, 237.0]"
E300SA23130257_00057_043_1flight_5700_0.jpg,400,640,"[93.0, 295.0, 123.0, 105.0]"
EL300858804493_00330_112_1flight_4200_2.jpg,400,640,"[295.0, 0.0, 141.0, 138.0]"
E300SA23130257_00057_043_1flight_8100_0.jpg,400,640,"[93.0, 295.0, 123.0, 105.0]"
E300SA23130257_00267_199_1flight_2100_2.jpg,400,640,"[44.0, 0.0, 157.0, 128.0]"
E300SA22440034_00447_133_1flight_10800_2.jpg,400,640,"[72.0, 0.0, 122.0, 230.0]"
E300SA23130257_00267_198_1flight_2400_2.jpg,400,640,"[22.0, 0.0, 161.0, 197.0]"
E300SA22440034_00452_136_1flight_6300_2.jpg,400,640,"[148.0, 0.0, 82.0, 73.0]"
EL300858804493_00330_112_1flight_2400_2.jpg,400,640,"[357.0, 0.0, 140.0, 137.0]"
EL300858804493_00330_112_1flight_9600_2.jpg,400,640,"[329.0, 0.0, 145.0, 142.0]"
E300SA22440034_00465_143_1flight_8400_2.jpg,400,640,"[137.0, 0.0, 103.0, 119.0]"
E300SA23130257_00301_214_1flight_3600_0.jpg,400,640,"[0.0, 188.0, 174.0, 212.0]"
E300SA22440034_00447_133_1flight_8400_2.jpg,400,640,"[83.0, 0.0, 128.0, 207.0]"
E300SA22440034_00452_136_1flight_6900_2.jpg,400,640,"[143.0, 0.0, 85.0, 82.0]"
E300SA23130257_00295_209_1flight_9300_2.jpg,400,640,"[59.0, 0.0, 130.0, 224.0]"
